Timestamp,Emotion,Confidence
2025-08-20 17:54:10,Happy,0.54
2025-08-20 17:54:11,Happy,0.55
2025-08-20 17:54:11,Happy,0.78
2025-08-20 17:54:11,Happy,0.70
2025-08-20 17:54:12,Neutral,0.48
2025-08-20 17:54:12,Neutral,0.66
2025-08-20 17:54:12,Happy,0.60
2025-08-20 17:54:13,Neutral,0.69
2025-08-20 17:54:13,Neutral,0.58
2025-08-20 17:54:13,Neutral,0.50
2025-08-20 17:54:14,Happy,0.51
2025-08-20 17:54:14,Happy,0.64
2025-08-20 17:54:14,Neutral,0.53
2025-08-20 17:54:15,Neutral,0.40
2025-08-20 17:54:15,Neutral,0.53
2025-08-20 17:54:15,Happy,0.56
2025-08-20 17:54:16,Neutral,0.43
2025-08-20 17:54:16,Happy,0.45
2025-08-20 17:54:16,Happy,0.45
2025-08-20 17:54:17,Happy,0.43
2025-08-20 17:54:17,Happy,0.64
2025-08-20 17:54:17,Happy,0.40
2025-08-20 17:54:18,Happy,0.79
2025-08-20 17:54:18,Happy,0.53
2025-08-20 17:54:18,Fear,0.28
2025-08-20 17:54:19,Happy,0.79
2025-08-20 17:54:19,Happy,0.47
2025-08-20 17:54:19,Happy,0.51
2025-08-20 17:54:20,Neutral,0.48
2025-08-20 17:54:20,Neutral,0.35
2025-08-20 17:54:20,Neutral,0.50
2025-08-20 17:54:20,Happy,0.64
2025-08-20 17:54:21,Neutral,0.40
2025-08-20 17:54:21,Happy,0.59
2025-08-20 17:54:21,Happy,0.41
2025-08-20 17:54:22,Happy,0.52
2025-08-20 17:54:22,Neutral,0.40
2025-08-20 17:54:23,Happy,0.63
2025-08-20 17:54:23,Happy,0.80
2025-08-20 17:54:23,Happy,0.66
2025-08-20 17:54:24,Happy,0.58
2025-08-20 17:54:24,Neutral,0.39
2025-08-20 17:54:24,Happy,0.39
2025-08-20 17:54:25,Happy,0.61
2025-08-20 17:54:25,Neutral,0.39
2025-08-20 17:54:25,Neutral,0.41
2025-08-20 17:54:26,Neutral,0.41
2025-08-20 17:54:26,Happy,0.47
2025-08-20 17:54:26,Happy,0.52
2025-08-20 17:54:27,Happy,0.49
2025-08-20 17:54:27,Neutral,0.54
2025-08-20 17:54:28,Neutral,0.41
2025-08-20 17:54:28,Happy,0.45
2025-08-20 17:54:28,Neutral,0.44
2025-08-20 17:54:29,Neutral,0.49
2025-08-20 17:54:29,Neutral,0.46
2025-08-20 17:54:29,Neutral,0.27
2025-08-20 17:54:30,Happy,0.48
2025-08-20 17:54:30,Neutral,0.38
2025-08-20 17:54:30,Happy,0.46
2025-08-20 17:54:31,Neutral,0.49
2025-08-20 17:54:31,Neutral,0.35
2025-08-20 17:54:31,Neutral,0.51
2025-08-20 17:54:32,Neutral,0.45
2025-08-20 17:54:32,Neutral,0.57
2025-08-20 17:54:32,Surprise,0.35
2025-08-20 17:54:32,Happy,0.48
2025-08-20 17:54:33,Neutral,0.34
2025-08-20 17:54:33,Neutral,0.34
2025-08-20 17:54:34,Neutral,0.40
2025-08-20 17:54:34,Neutral,0.46
2025-08-20 17:54:34,Neutral,0.62
2025-08-20 17:54:35,Happy,0.47
2025-08-20 17:54:35,Neutral,0.52
2025-08-20 17:54:35,Neutral,0.52
2025-08-20 17:54:36,Neutral,0.51
2025-08-20 17:54:36,Neutral,0.50
2025-08-20 17:54:36,Neutral,0.42
2025-08-20 17:54:37,Neutral,0.55
2025-08-20 17:54:37,Fear,0.36
2025-08-20 17:54:37,Neutral,0.50
2025-08-20 17:54:37,Surprise,0.31
2025-08-20 17:54:38,Neutral,0.38
2025-08-20 17:54:38,Neutral,0.45
2025-08-20 17:54:38,Neutral,0.69
2025-08-20 17:54:39,Neutral,0.60
2025-08-20 17:54:39,Neutral,0.54
2025-08-20 17:54:39,Neutral,0.57
2025-08-20 17:54:40,Neutral,0.57
2025-08-20 17:54:40,Neutral,0.68
2025-08-20 17:54:40,Neutral,0.52
2025-08-20 17:54:41,Neutral,0.65
2025-08-20 17:54:41,Neutral,0.78
2025-08-20 17:54:41,Neutral,0.51
2025-08-20 17:54:42,Neutral,0.57
2025-08-20 17:54:42,Neutral,0.60
2025-08-20 17:54:42,Neutral,0.48
2025-08-20 17:54:43,Surprise,0.52
2025-08-20 17:54:43,Neutral,0.48
2025-08-20 17:54:43,Neutral,0.54
2025-08-20 17:54:43,Happy,0.74
2025-08-20 17:54:43,Happy,0.43
2025-08-20 17:54:44,Neutral,0.57
2025-08-20 17:54:44,Angry,0.49
2025-08-20 17:54:44,Neutral,0.59
2025-08-20 17:54:44,Neutral,0.48
2025-08-20 17:54:45,Neutral,0.37
2025-08-20 17:54:45,Neutral,0.54
2025-08-20 17:54:45,Neutral,0.41
2025-08-20 17:54:46,Neutral,0.51
2025-08-20 17:54:46,Neutral,0.59
2025-08-20 17:54:46,Neutral,0.62
2025-08-20 17:54:47,Neutral,0.52
2025-08-20 17:54:47,Neutral,0.58
2025-08-20 17:54:47,Neutral,0.56
2025-08-20 17:54:48,Neutral,0.61
2025-08-20 17:54:48,Neutral,0.60
2025-08-20 17:54:48,Neutral,0.64
2025-08-20 17:54:49,Neutral,0.58
2025-08-20 17:54:49,Neutral,0.55
2025-08-20 17:54:49,Neutral,0.59
2025-08-20 17:54:50,Neutral,0.65
2025-08-20 17:54:50,Neutral,0.59
2025-08-20 17:54:50,Neutral,0.67
2025-08-20 17:54:51,Neutral,0.58
2025-08-20 17:54:51,Neutral,0.64
2025-08-20 17:54:51,Neutral,0.65
2025-08-20 17:54:52,Neutral,0.51
2025-08-20 17:54:52,Neutral,0.44
2025-08-20 17:54:52,Happy,0.49
2025-08-20 17:54:52,Neutral,0.46
2025-08-20 17:54:53,Neutral,0.68
2025-08-20 17:54:53,Neutral,0.63
2025-08-20 17:54:53,Neutral,0.59
2025-08-20 17:54:54,Neutral,0.62
2025-08-20 17:54:54,Neutral,0.64
2025-08-20 17:54:54,Surprise,0.37
2025-08-20 17:54:54,Neutral,0.47
2025-08-20 17:54:55,Neutral,0.60
2025-08-20 17:54:55,Neutral,0.69
2025-08-20 17:54:56,Neutral,0.60
2025-08-20 17:54:56,Neutral,0.49
2025-08-20 17:54:56,Neutral,0.66
2025-08-20 17:54:57,Neutral,0.55
2025-08-20 17:54:57,Neutral,0.55
2025-08-20 17:54:57,Neutral,0.53
2025-08-20 17:54:58,Neutral,0.71
2025-08-20 17:54:58,Neutral,0.57
2025-08-20 17:54:58,Neutral,0.54
2025-08-20 17:54:59,Neutral,0.66
2025-08-20 17:54:59,Neutral,0.63
2025-08-20 17:54:59,Neutral,0.72
2025-08-20 17:55:00,Neutral,0.44
2025-08-20 17:55:00,Neutral,0.57
2025-08-20 17:55:00,Neutral,0.77
2025-08-20 17:55:01,Neutral,0.55
2025-08-20 17:55:01,Neutral,0.62
2025-08-20 17:55:01,Neutral,0.60
2025-08-20 17:55:02,Neutral,0.48
2025-08-20 17:55:02,Neutral,0.66
2025-08-20 17:55:02,Neutral,0.74
2025-08-20 17:55:03,Neutral,0.45
2025-08-20 17:55:03,Neutral,0.50
2025-08-20 17:55:03,Neutral,0.61
2025-08-20 17:55:04,Neutral,0.52
2025-08-20 17:55:04,Neutral,0.55
2025-08-20 17:55:04,Neutral,0.78
2025-08-20 17:55:05,Neutral,0.63
2025-08-20 17:55:05,Neutral,0.58
2025-08-20 17:55:05,Neutral,0.60
2025-08-20 17:55:06,Neutral,0.59
2025-08-20 17:55:06,Neutral,0.68
2025-08-20 17:55:06,Neutral,0.70
2025-08-20 17:55:07,Neutral,0.65
2025-08-20 17:55:07,Neutral,0.68
2025-08-20 17:55:07,Neutral,0.56
2025-08-20 17:55:08,Neutral,0.59
2025-08-20 17:55:08,Neutral,0.57
2025-08-20 17:55:08,Neutral,0.68
2025-08-20 17:55:09,Neutral,0.59
2025-08-20 17:55:09,Neutral,0.57
2025-08-20 17:55:09,Neutral,0.63
2025-08-20 17:55:10,Neutral,0.66
2025-08-20 17:55:10,Neutral,0.71
2025-08-20 17:55:10,Neutral,0.54
2025-08-20 17:55:11,Neutral,0.59
2025-08-20 17:55:11,Neutral,0.70
2025-08-20 17:55:11,Neutral,0.67
2025-08-20 17:55:12,Neutral,0.60
2025-08-20 17:55:12,Neutral,0.62
2025-08-20 17:55:12,Neutral,0.70
2025-08-20 17:55:13,Neutral,0.57
2025-08-20 17:55:13,Neutral,0.58
2025-08-20 17:55:13,Neutral,0.72
2025-08-20 17:55:14,Neutral,0.64
2025-08-20 17:55:14,Neutral,0.68
2025-08-20 17:55:14,Neutral,0.62
2025-08-20 17:55:15,Neutral,0.46
2025-08-20 17:55:15,Neutral,0.51
2025-08-20 17:55:15,Neutral,0.73
2025-08-20 17:55:16,Neutral,0.63
2025-08-20 17:55:16,Neutral,0.50
2025-08-20 17:55:16,Neutral,0.49
2025-08-20 17:55:17,Neutral,0.69
2025-08-20 17:55:17,Neutral,0.32
2025-08-20 17:55:17,Neutral,0.54
2025-08-20 17:55:18,Neutral,0.51
2025-08-20 17:55:18,Surprise,0.34
2025-08-20 17:55:18,Neutral,0.48
2025-08-20 17:55:18,Neutral,0.55
2025-08-20 17:55:19,Neutral,0.46
2025-08-20 17:55:19,Neutral,0.47
2025-08-20 17:55:19,Neutral,0.43
2025-08-20 17:55:20,Neutral,0.60
2025-08-20 17:55:20,Neutral,0.57
2025-08-20 17:55:20,Neutral,0.83
2025-08-20 17:55:21,Neutral,0.68
2025-08-20 17:55:21,Neutral,0.77
2025-08-20 17:55:21,Neutral,0.55
2025-08-20 17:55:22,Neutral,0.55
2025-08-20 17:55:22,Neutral,0.57
2025-08-20 17:55:22,Neutral,0.63
2025-08-20 17:55:23,Neutral,0.59
2025-08-20 17:55:23,Neutral,0.42
2025-08-20 17:55:23,Neutral,0.51
2025-08-20 17:55:24,Neutral,0.51
2025-08-20 17:55:24,Neutral,0.35
2025-08-20 17:55:24,Neutral,0.39
2025-08-20 17:55:25,Neutral,0.40
2025-08-20 17:55:25,Neutral,0.46
2025-08-20 17:55:25,Neutral,0.38
2025-08-20 17:55:26,Neutral,0.45
2025-08-20 17:55:26,Neutral,0.51
2025-08-20 17:55:26,Neutral,0.51
2025-08-20 17:55:27,Neutral,0.44
2025-08-20 17:55:27,Neutral,0.67
2025-08-20 17:55:27,Neutral,0.70
2025-08-20 17:55:28,Neutral,0.40
2025-08-20 17:55:28,Neutral,0.83
2025-08-20 17:55:28,Neutral,0.69
2025-08-20 17:55:29,Neutral,0.62
2025-08-20 17:55:29,Neutral,0.51
2025-08-20 17:55:29,Neutral,0.68
2025-08-20 17:55:30,Neutral,0.48
2025-08-20 17:55:30,Neutral,0.60
2025-08-20 17:55:30,Neutral,0.51
2025-08-20 17:55:31,Neutral,0.42
2025-08-20 17:55:31,Neutral,0.61
2025-08-20 17:55:31,Neutral,0.56
2025-08-20 17:55:32,Neutral,0.54
2025-08-20 17:55:32,Neutral,0.65
2025-08-20 17:55:33,Neutral,0.61
2025-08-20 17:55:33,Sad,0.44
2025-08-20 17:55:33,Neutral,0.71
2025-08-20 17:55:34,Neutral,0.68
2025-08-20 17:55:34,Neutral,0.51
2025-08-20 17:55:34,Neutral,0.65
2025-08-20 17:55:35,Neutral,0.44
2025-08-20 17:55:35,Neutral,0.41
2025-08-20 17:55:35,Neutral,0.52
2025-08-20 17:55:36,Neutral,0.46
2025-08-20 17:55:36,Sad,0.37
2025-08-20 17:55:36,Sad,0.42
2025-08-20 17:55:37,Neutral,0.39
2025-08-20 17:55:37,Sad,0.42
2025-08-20 17:55:37,Sad,0.49
2025-08-20 17:55:38,Sad,0.41
2025-08-20 17:55:38,Sad,0.46
2025-08-20 17:55:38,Sad,0.48
2025-08-20 17:55:39,Sad,0.49
2025-08-20 17:55:39,Sad,0.59
2025-08-20 17:55:39,Sad,0.54
2025-08-20 17:55:40,Sad,0.56
2025-08-20 17:55:40,Sad,0.54
2025-08-20 17:55:40,Sad,0.42
2025-08-20 17:55:41,Neutral,0.53
2025-08-20 17:55:41,Neutral,0.45
2025-08-20 17:55:41,Neutral,0.54
2025-08-20 17:55:42,Neutral,0.70
2025-08-20 17:55:42,Neutral,0.71
2025-08-20 17:55:42,Neutral,0.55
2025-08-20 17:55:43,Neutral,0.62
2025-08-20 17:55:43,Neutral,0.52
2025-08-20 17:55:43,Neutral,0.56
2025-08-20 17:55:44,Neutral,0.63
2025-08-20 17:55:44,Neutral,0.46
2025-08-20 17:55:44,Neutral,0.59
2025-08-20 17:55:45,Neutral,0.55
2025-08-20 17:55:45,Neutral,0.57
2025-08-20 17:55:45,Neutral,0.55
2025-08-20 17:55:46,Neutral,0.62
2025-08-20 17:55:46,Neutral,0.66
2025-08-20 17:55:46,Neutral,0.57
2025-08-20 17:55:47,Neutral,0.66
2025-08-20 17:55:47,Neutral,0.41
2025-08-20 17:55:47,Neutral,0.37
2025-08-20 17:55:48,Sad,0.43
2025-08-20 17:55:48,Neutral,0.40
2025-08-20 17:55:48,Sad,0.46
2025-08-20 17:55:49,Sad,0.34
2025-08-20 17:55:49,Neutral,0.40
2025-08-20 17:55:49,Sad,0.38
2025-08-20 17:55:50,Neutral,0.45
2025-08-20 17:55:50,Neutral,0.52
2025-08-20 17:55:51,Neutral,0.44
2025-08-20 17:55:51,Neutral,0.56
2025-08-20 17:55:51,Neutral,0.39
2025-08-20 17:55:52,Neutral,0.67
2025-08-20 17:55:52,Neutral,0.68
2025-08-20 17:55:52,Neutral,0.48
2025-08-20 17:55:53,Neutral,0.43
2025-08-20 17:55:53,Sad,0.38
2025-08-20 17:55:53,Neutral,0.56
2025-08-20 17:55:54,Neutral,0.50
2025-08-20 17:55:54,Neutral,0.41
2025-08-20 17:55:54,Neutral,0.58
2025-08-20 17:55:55,Neutral,0.48
2025-08-20 17:55:55,Neutral,0.48
2025-08-20 17:55:55,Neutral,0.55
2025-08-20 17:55:56,Neutral,0.54
2025-08-20 17:55:56,Neutral,0.61
2025-08-20 17:55:56,Neutral,0.53
2025-08-20 17:55:57,Neutral,0.56
2025-08-20 17:55:57,Neutral,0.69
2025-08-20 17:55:57,Neutral,0.45
2025-08-20 17:55:58,Neutral,0.47
2025-08-20 17:55:58,Neutral,0.52
2025-08-20 17:55:58,Neutral,0.51
2025-08-20 17:55:59,Neutral,0.43
2025-08-20 17:55:59,Neutral,0.44
2025-08-20 17:55:59,Neutral,0.60
2025-08-20 17:56:00,Neutral,0.47
2025-08-20 17:56:00,Sad,0.32
2025-08-20 17:56:00,Sad,0.39
2025-08-20 17:56:01,Sad,0.46
2025-08-20 17:56:01,Neutral,0.50
2025-08-20 17:56:01,Neutral,0.52
2025-08-20 17:56:02,Neutral,0.48
2025-08-20 17:56:02,Neutral,0.44
2025-08-20 17:56:02,Neutral,0.62
2025-08-20 17:56:03,Neutral,0.50
2025-08-20 17:56:03,Neutral,0.56
2025-08-20 17:56:03,Neutral,0.50
2025-08-20 17:56:04,Sad,0.41
2025-08-20 17:56:04,Neutral,0.48
2025-08-20 17:56:04,Neutral,0.51
2025-08-20 17:56:05,Neutral,0.54
2025-08-20 17:56:05,Neutral,0.40
2025-08-20 17:56:05,Neutral,0.35
2025-08-20 17:56:06,Neutral,0.40
2025-08-20 17:56:06,Neutral,0.38
2025-08-20 17:56:07,Neutral,0.40
2025-08-20 17:56:07,Neutral,0.51
2025-08-20 17:56:07,Neutral,0.36
2025-08-20 17:56:08,Neutral,0.40
2025-08-20 17:56:08,Neutral,0.51
2025-08-20 17:56:08,Neutral,0.45
2025-08-20 17:56:09,Neutral,0.41
2025-08-20 17:56:09,Neutral,0.33
2025-08-20 17:56:09,Neutral,0.30
2025-08-20 17:56:10,Neutral,0.51
2025-08-20 17:56:10,Neutral,0.47
2025-08-20 17:56:10,Neutral,0.45
2025-08-20 17:56:11,Neutral,0.30
2025-08-20 17:56:11,Neutral,0.45
2025-08-20 17:56:11,Neutral,0.53
2025-08-20 17:56:12,Neutral,0.73
2025-08-20 17:56:12,Neutral,0.72
2025-08-20 17:56:12,Neutral,0.80
2025-08-20 17:56:13,Neutral,0.85
2025-08-20 17:56:13,Neutral,0.59
2025-08-20 17:56:13,Neutral,0.75
2025-08-20 17:56:14,Neutral,0.62
2025-08-20 17:56:14,Neutral,0.78
2025-08-20 17:56:14,Neutral,0.71
2025-08-20 17:56:15,Neutral,0.64
2025-08-20 17:56:15,Neutral,0.60
2025-08-20 17:56:15,Neutral,0.76
2025-08-20 17:56:16,Neutral,0.67
2025-08-20 17:56:16,Neutral,0.66
2025-08-20 17:56:16,Neutral,0.51
2025-08-20 17:56:17,Neutral,0.64
2025-08-20 17:56:17,Neutral,0.56
2025-08-20 17:56:17,Neutral,0.48
2025-08-20 17:56:18,Neutral,0.48
2025-08-20 17:56:18,Neutral,0.37
2025-08-20 17:56:18,Neutral,0.43
2025-08-20 17:56:19,Neutral,0.57
2025-08-20 17:56:19,Neutral,0.57
2025-08-20 17:56:19,Neutral,0.46
2025-08-20 17:56:20,Neutral,0.67
2025-08-20 17:56:20,Neutral,0.64
2025-08-20 17:56:20,Neutral,0.67
2025-08-20 17:56:21,Neutral,0.58
2025-08-20 17:56:21,Neutral,0.66
2025-08-20 17:56:21,Neutral,0.71
2025-08-20 17:56:22,Neutral,0.56
2025-08-20 17:56:22,Neutral,0.69
2025-08-20 17:56:23,Neutral,0.76
2025-08-20 17:56:23,Neutral,0.67
2025-08-20 17:56:23,Neutral,0.62
2025-08-20 17:56:24,Neutral,0.57
2025-08-20 17:56:24,Neutral,0.38
2025-08-20 17:56:24,Neutral,0.64
2025-08-20 17:56:25,Neutral,0.66
2025-08-20 17:56:25,Neutral,0.50
2025-08-20 17:56:25,Neutral,0.63
2025-08-20 17:56:26,Happy,0.68
2025-08-20 17:56:26,Neutral,0.49
2025-08-20 17:56:26,Sad,0.42
2025-08-20 17:56:26,Sad,0.37
2025-08-20 17:56:27,Sad,0.46
2025-08-20 17:56:27,Neutral,0.45
2025-08-20 17:56:28,Sad,0.33
2025-08-20 17:56:28,Neutral,0.41
2025-08-20 17:56:28,Neutral,0.37
2025-08-20 17:56:29,Neutral,0.37
2025-08-20 17:56:29,Neutral,0.47
2025-08-20 17:56:29,Neutral,0.41
2025-08-20 17:56:30,Sad,0.47
2025-08-20 17:56:30,Neutral,0.43
2025-08-20 17:56:30,Neutral,0.41
2025-08-20 17:56:31,Sad,0.37
2025-08-20 17:56:31,Neutral,0.42
2025-08-20 17:56:32,Neutral,0.46
2025-08-20 17:56:32,Neutral,0.57
2025-08-20 17:56:32,Neutral,0.45
2025-08-20 17:56:33,Sad,0.39
2025-08-20 17:56:33,Sad,0.38
2025-08-20 17:56:33,Neutral,0.39
2025-08-20 17:56:34,Neutral,0.51
2025-08-20 17:56:34,Sad,0.33
2025-08-20 17:56:34,Neutral,0.51
2025-08-20 17:56:35,Sad,0.47
2025-08-20 17:56:35,Neutral,0.42
2025-08-20 17:56:35,Neutral,0.38
2025-08-20 17:56:36,Neutral,0.44
2025-08-20 17:56:36,Neutral,0.47
2025-08-20 17:56:36,Neutral,0.76
2025-08-20 17:56:37,Neutral,0.50
2025-08-20 17:56:37,Neutral,0.66
2025-08-20 17:56:38,Neutral,0.48
2025-08-20 17:56:38,Neutral,0.42
2025-08-20 17:56:38,Neutral,0.47
2025-08-20 17:56:39,Neutral,0.56
2025-08-20 17:56:39,Neutral,0.66
2025-08-20 17:56:39,Neutral,0.55
2025-08-20 17:56:40,Neutral,0.51
2025-08-20 17:56:40,Neutral,0.58
2025-08-20 17:56:40,Neutral,0.50
2025-08-20 17:56:41,Neutral,0.74
2025-08-20 17:56:41,Neutral,0.66
2025-08-20 17:56:41,Neutral,0.59
2025-08-20 17:56:42,Neutral,0.74
2025-08-20 17:56:42,Neutral,0.58
2025-08-20 17:56:42,Neutral,0.66
2025-08-20 17:56:43,Neutral,0.69
2025-08-20 17:56:43,Neutral,0.70
2025-08-20 17:56:43,Neutral,0.68
2025-08-20 17:56:44,Neutral,0.72
2025-08-20 17:56:44,Neutral,0.65
2025-08-20 17:56:44,Neutral,0.83
2025-08-20 17:56:45,Neutral,0.74
2025-08-20 17:56:45,Neutral,0.69
2025-08-20 17:56:46,Neutral,0.71
2025-08-20 17:56:46,Neutral,0.75
2025-08-20 17:56:46,Neutral,0.79
2025-08-20 17:56:47,Neutral,0.77
2025-08-20 17:56:47,Neutral,0.76
2025-08-20 17:56:47,Neutral,0.68
2025-08-20 17:56:48,Neutral,0.74
2025-08-20 17:56:48,Neutral,0.64
2025-08-20 17:56:49,Neutral,0.59
2025-08-20 17:56:49,Neutral,0.56
2025-08-20 17:56:49,Neutral,0.70
2025-08-20 17:56:50,Neutral,0.58
2025-08-20 17:56:50,Neutral,0.65
2025-08-20 17:56:50,Neutral,0.68
2025-08-20 17:56:51,Neutral,0.71
2025-08-20 17:56:51,Neutral,0.66
2025-08-20 17:56:51,Neutral,0.61
2025-08-20 17:56:52,Neutral,0.60
2025-08-20 17:56:52,Happy,0.51
2025-08-20 17:56:52,Neutral,0.67
2025-08-20 17:56:53,Neutral,0.52
2025-08-20 17:56:53,Neutral,0.52
2025-08-20 17:56:53,Neutral,0.85
2025-08-20 17:56:54,Neutral,0.86
