Timestamp,Emotion,Confidence
2025-08-20 18:16:48,Vidéo,Neutral,0.41
2025-08-20 18:16:48,Vidéo,Neutral,0.42
2025-08-20 18:16:49,Vidéo,Neutral,0.58
2025-08-20 18:16:49,Vidéo,Neutral,0.47
2025-08-20 18:16:50,Vidéo,Neutral,0.34
2025-08-20 18:16:50,Vidéo,Neutral,0.40
2025-08-20 18:16:50,Vidéo,Neutral,0.44
2025-08-20 18:16:51,Vidéo,Neutral,0.51
2025-08-20 18:16:51,Vidéo,Neutral,0.34
2025-08-20 18:16:51,Vidéo,Surprise,0.32
2025-08-20 18:16:52,Vidéo,Sad,0.35
2025-08-20 18:16:52,Vidéo,Neutral,0.53
2025-08-20 18:16:52,Vidéo,Neutral,0.46
2025-08-20 18:16:53,Vidéo,Sad,0.36
2025-08-20 18:16:53,Vidéo,Neutral,0.47
2025-08-20 18:16:53,Vidéo,Neutral,0.30
2025-08-20 18:16:53,Vidéo,Surprise,0.34
2025-08-20 18:16:54,Vidéo,Neutral,0.39
2025-08-20 18:16:54,Vidéo,Surprise,0.30
2025-08-20 18:16:54,Vidéo,Neutral,0.38
2025-08-20 18:16:54,Vidéo,Neutral,0.41
2025-08-20 18:16:55,Vidéo,Neutral,0.29
2025-08-20 18:16:55,Vidéo,Surprise,0.31
2025-08-20 18:16:55,Vidéo,Neutral,0.28
2025-08-20 18:16:55,Vidéo,Neutral,0.30
2025-08-20 18:16:56,Vidéo,Sad,0.30
2025-08-20 18:16:56,Vidéo,Neutral,0.31
2025-08-20 18:16:56,Vidéo,Neutral,0.42
2025-08-20 18:16:56,Vidéo,Fear,0.30
2025-08-20 18:16:56,Vidéo,Sad,0.29
2025-08-20 18:16:57,Vidéo,Sad,0.35
2025-08-20 18:16:57,Vidéo,Surprise,0.30
2025-08-20 18:16:57,Vidéo,Fear,0.29
2025-08-20 18:16:58,Vidéo,Neutral,0.35
2025-08-20 18:16:58,Vidéo,Surprise,0.36
2025-08-20 18:16:58,Vidéo,Sad,0.35
2025-08-20 18:16:58,Vidéo,Surprise,0.34
2025-08-20 18:16:58,Vidéo,Sad,0.31
2025-08-20 18:16:58,Vidéo,Fear,0.31
2025-08-20 18:16:59,Vidéo,Sad,0.38
2025-08-20 18:16:59,Vidéo,Sad,0.42
2025-08-20 18:17:00,Vidéo,Surprise,0.31
2025-08-20 18:17:00,Vidéo,Sad,0.43
2025-08-20 18:17:00,Vidéo,Sad,0.36
2025-08-20 18:17:00,Vidéo,Surprise,0.33
2025-08-20 18:17:00,Vidéo,Sad,0.44
2025-08-20 18:17:01,Vidéo,Surprise,0.34
2025-08-20 18:17:01,Vidéo,Sad,0.32
2025-08-20 18:17:01,Vidéo,Sad,0.41
2025-08-20 18:17:02,Vidéo,Surprise,0.31
2025-08-20 18:17:02,Vidéo,Sad,0.28
2025-08-20 18:17:02,Vidéo,Sad,0.40
2025-08-20 18:17:02,Vidéo,Surprise,0.32
2025-08-20 18:17:02,Vidéo,Sad,0.38
2025-08-20 18:17:03,Vidéo,Neutral,0.32
2025-08-20 18:17:03,Vidéo,Sad,0.32
2025-08-20 18:17:03,Vidéo,Surprise,0.31
2025-08-20 18:17:03,Vidéo,Sad,0.33
2025-08-20 18:17:04,Vidéo,Surprise,0.33
2025-08-20 18:17:04,Vidéo,Sad,0.36
2025-08-20 18:17:04,Vidéo,Surprise,0.34
2025-08-20 18:17:04,Vidéo,Sad,0.25
2025-08-20 18:17:04,Vidéo,Surprise,0.34
2025-08-20 18:17:04,Vidéo,Sad,0.42
2025-08-20 18:17:05,Vidéo,Neutral,0.34
2025-08-20 18:17:05,Vidéo,Surprise,0.33
2025-08-20 18:17:05,Vidéo,Sad,0.35
2025-08-20 18:17:06,Vidéo,Surprise,0.35
2025-08-20 18:17:06,Vidéo,Sad,0.49
2025-08-20 18:17:06,Vidéo,Sad,0.38
2025-08-20 18:17:06,Vidéo,Sad,0.43
2025-08-20 18:17:07,Vidéo,Sad,0.48
2025-08-20 18:17:07,Vidéo,Sad,0.42
2025-08-20 18:17:08,Vidéo,Sad,0.42
2025-08-20 18:17:08,Vidéo,Sad,0.42
2025-08-20 18:17:08,Vidéo,Sad,0.39
2025-08-20 18:17:09,Vidéo,Sad,0.39
2025-08-20 18:17:09,Vidéo,Surprise,0.36
2025-08-20 18:17:09,Vidéo,Sad,0.39
2025-08-20 18:17:09,Vidéo,Sad,0.40
2025-08-20 18:17:09,Vidéo,Surprise,0.37
2025-08-20 18:17:10,Vidéo,Surprise,0.36
2025-08-20 18:17:10,Vidéo,Sad,0.45
2025-08-20 18:17:10,Vidéo,Sad,0.39
2025-08-20 18:17:11,Vidéo,Surprise,0.35
2025-08-20 18:17:11,Vidéo,Sad,0.47
2025-08-20 18:17:11,Vidéo,Sad,0.56
2025-08-20 18:17:11,Vidéo,Surprise,0.33
2025-08-20 18:17:11,Vidéo,Sad,0.36
2025-08-20 18:17:12,Vidéo,Sad,0.32
2025-08-20 18:17:12,Vidéo,Neutral,0.51
2025-08-20 18:17:13,Vidéo,Surprise,0.31
2025-08-20 18:17:13,Vidéo,Neutral,0.63
2025-08-20 18:17:13,Vidéo,Neutral,0.50
2025-08-20 18:17:13,Vidéo,Surprise,0.31
2025-08-20 18:17:14,Vidéo,Neutral,0.47
2025-08-20 18:17:14,Vidéo,Surprise,0.35
2025-08-20 18:17:14,Vidéo,Neutral,0.48
2025-08-20 18:17:14,Vidéo,Neutral,0.38
2025-08-20 18:17:14,Vidéo,Surprise,0.33
2025-08-20 18:17:15,Vidéo,Fear,0.37
2025-08-20 18:17:15,Vidéo,Neutral,0.49
2025-08-20 18:17:15,Vidéo,Surprise,0.31
2025-08-20 18:17:15,Vidéo,Neutral,0.59
2025-08-20 18:17:16,Vidéo,Fear,0.36
2025-08-20 18:17:16,Vidéo,Neutral,0.69
2025-08-20 18:17:16,Vidéo,Happy,0.47
2025-08-20 18:17:16,Vidéo,Fear,0.32
2025-08-20 18:17:16,Vidéo,Neutral,0.57
2025-08-20 18:17:17,Vidéo,Fear,0.37
2025-08-20 18:17:17,Vidéo,Neutral,0.71
2025-08-20 18:17:17,Vidéo,Fear,0.35
2025-08-20 18:17:17,Vidéo,Neutral,0.82
2025-08-20 18:17:18,Vidéo,Fear,0.36
2025-08-20 18:17:18,Vidéo,Neutral,0.72
2025-08-20 18:17:18,Vidéo,Fear,0.35
2025-08-20 18:17:18,Vidéo,Neutral,0.73
2025-08-20 18:17:18,Vidéo,Surprise,0.32
2025-08-20 18:17:18,Vidéo,Neutral,0.72
2025-08-20 18:17:19,Vidéo,Neutral,0.73
2025-08-20 18:17:19,Vidéo,Neutral,0.92
2025-08-20 18:17:19,Vidéo,Neutral,0.27
2025-08-20 18:17:20,Vidéo,Neutral,0.91
2025-08-20 18:17:20,Vidéo,Neutral,0.72
2025-08-20 18:17:20,Vidéo,Neutral,0.56
2025-08-20 18:17:21,Vidéo,Neutral,0.71
2025-08-20 18:23:01,Vidéo,Neutral,0.40
2025-08-20 18:23:01,Vidéo,Neutral,0.43
2025-08-20 18:23:01,Vidéo,Surprise,0.34
2025-08-20 18:23:01,Vidéo,Neutral,0.47
2025-08-20 18:23:02,Vidéo,Neutral,0.37
2025-08-20 18:23:02,Vidéo,Neutral,0.48
2025-08-20 18:23:03,Vidéo,Sad,0.44
2025-08-20 18:23:03,Vidéo,Sad,0.43
2025-08-20 18:23:03,Vidéo,Neutral,0.35
2025-08-20 18:23:03,Vidéo,Surprise,0.34
2025-08-20 18:23:04,Vidéo,Happy,0.37
2025-08-20 18:23:04,Vidéo,Neutral,0.42
2025-08-20 18:23:04,Vidéo,Neutral,0.39
2025-08-20 18:23:05,Vidéo,Neutral,0.35
2025-08-20 18:23:05,Vidéo,Neutral,0.47
2025-08-20 18:23:05,Vidéo,Neutral,0.49
2025-08-20 18:23:06,Vidéo,Neutral,0.57
2025-08-20 18:23:06,Vidéo,Sad,0.32
2025-08-20 18:23:06,Vidéo,Neutral,0.35
2025-08-20 18:23:07,Vidéo,Sad,0.50
2025-08-20 18:23:07,Vidéo,Neutral,0.40
2025-08-20 18:23:08,Vidéo,Neutral,0.39
2025-08-20 18:23:08,Vidéo,Sad,0.39
2025-08-20 18:23:08,Vidéo,Surprise,0.34
2025-08-20 18:23:09,Vidéo,Sad,0.44
2025-08-20 18:23:09,Vidéo,Sad,0.44
2025-08-20 18:23:09,Vidéo,Neutral,0.33
2025-08-20 18:23:10,Vidéo,Sad,0.40
2025-08-20 18:23:10,Vidéo,Neutral,0.40
2025-08-20 18:23:11,Vidéo,Sad,0.32
2025-08-20 18:23:11,Vidéo,Sad,0.42
2025-08-20 18:23:11,Vidéo,Neutral,0.44
2025-08-20 18:23:12,Vidéo,Neutral,0.47
2025-08-20 18:23:12,Vidéo,Sad,0.35
2025-08-20 18:23:13,Vidéo,Neutral,0.51
2025-08-20 18:23:13,Vidéo,Sad,0.50
2025-08-20 18:23:14,Vidéo,Sad,0.49
2025-08-20 18:23:14,Vidéo,Neutral,0.41
2025-08-20 18:23:14,Vidéo,Sad,0.37
2025-08-20 18:23:15,Vidéo,Sad,0.31
2025-08-20 18:23:15,Vidéo,Sad,0.40
2025-08-20 18:23:16,Vidéo,Sad,0.36
2025-08-20 18:23:16,Vidéo,Neutral,0.47
2025-08-20 18:23:17,Vidéo,Sad,0.48
2025-08-20 18:23:17,Vidéo,Sad,0.54
2025-08-20 18:23:17,Vidéo,Sad,0.43
2025-08-20 18:23:18,Vidéo,Sad,0.47
2025-08-20 18:23:18,Vidéo,Sad,0.45
2025-08-20 18:23:19,Vidéo,Neutral,0.49
2025-08-20 18:23:19,Vidéo,Neutral,0.44
2025-08-20 18:23:19,Vidéo,Neutral,0.44
2025-08-20 18:23:20,Vidéo,Neutral,0.41
2025-08-20 18:23:20,Vidéo,Sad,0.43
2025-08-20 18:23:21,Vidéo,Sad,0.56
2025-08-20 18:23:21,Vidéo,Surprise,0.32
2025-08-20 18:23:21,Vidéo,Sad,0.46
2025-08-20 18:23:22,Vidéo,Sad,0.47
2025-08-20 18:23:22,Vidéo,Neutral,0.56
2025-08-20 18:23:23,Vidéo,Neutral,0.65
2025-08-20 18:23:23,Vidéo,Neutral,0.61
2025-08-20 18:23:24,Vidéo,Neutral,0.68
2025-08-20 18:23:24,Vidéo,Neutral,0.83
2025-08-20 18:23:24,Vidéo,Neutral,0.70
2025-08-20 18:23:25,Vidéo,Neutral,0.69
2025-08-20 18:23:25,Vidéo,Neutral,0.72
2025-08-20 18:23:26,Vidéo,Neutral,0.71
2025-08-20 18:23:26,Vidéo,Neutral,0.58
2025-08-20 18:23:27,Vidéo,Fear,0.26
2025-08-20 18:23:27,Vidéo,Neutral,0.72
2025-08-20 18:23:27,Vidéo,Neutral,0.67
2025-08-20 18:23:27,Vidéo,Neutral,0.47
2025-08-20 18:23:28,Vidéo,Neutral,0.74
2025-08-20 18:23:28,Vidéo,Neutral,0.70
2025-08-20 18:23:29,Vidéo,Neutral,0.75
2025-08-20 18:23:29,Vidéo,Neutral,0.71
2025-08-20 18:23:30,Vidéo,Neutral,0.77
2025-08-20 18:23:30,Vidéo,Neutral,0.64
2025-08-20 18:23:31,Vidéo,Neutral,0.48
2025-08-20 18:23:31,Vidéo,Neutral,0.54
2025-08-20 18:23:31,Vidéo,Neutral,0.50
2025-08-20 18:23:32,Vidéo,Neutral,0.47
2025-08-20 18:23:32,Vidéo,Neutral,0.40
2025-08-20 18:23:33,Vidéo,Neutral,0.40
2025-08-20 18:23:33,Vidéo,Neutral,0.41
2025-08-20 18:23:33,Vidéo,Sad,0.31
2025-08-20 18:23:33,Vidéo,Surprise,0.35
2025-08-20 18:23:34,Vidéo,Neutral,0.42
2025-08-20 18:23:34,Vidéo,Surprise,0.35
2025-08-20 18:23:34,Vidéo,Sad,0.37
2025-08-20 18:23:34,Vidéo,Fear,0.27
2025-08-20 18:23:35,Vidéo,Neutral,0.50
2025-08-20 18:23:35,Vidéo,Neutral,0.50
2025-08-20 18:23:35,Vidéo,Fear,0.35
2025-08-20 18:23:36,Vidéo,Neutral,0.70
2025-08-20 18:23:36,Vidéo,Neutral,0.58
2025-08-20 18:23:37,Vidéo,Sad,0.46
2025-08-20 18:23:37,Vidéo,Neutral,0.41
2025-08-20 18:23:38,Vidéo,Neutral,0.49
2025-08-20 18:23:38,Vidéo,Sad,0.40
2025-08-20 18:23:38,Vidéo,Sad,0.36
2025-08-20 18:23:38,Vidéo,Surprise,0.29
2025-08-20 18:23:39,Vidéo,Sad,0.42
2025-08-20 18:23:39,Vidéo,Sad,0.47
2025-08-20 18:23:39,Vidéo,Sad,0.68
2025-08-20 18:23:40,Vidéo,Sad,0.38
2025-08-20 18:23:40,Vidéo,Happy,0.53
2025-08-20 18:23:40,Vidéo,Sad,0.37
2025-08-20 18:23:41,Vidéo,Sad,0.49
2025-08-20 18:23:41,Vidéo,Sad,0.36
2025-08-20 18:23:41,Vidéo,Neutral,0.26
2025-08-20 18:23:41,Vidéo,Neutral,0.37
2025-08-20 18:23:41,Vidéo,Surprise,0.29
2025-08-20 18:23:42,Vidéo,Neutral,0.47
2025-08-20 18:23:42,Vidéo,Neutral,0.37
2025-08-20 18:23:43,Vidéo,Neutral,0.41
2025-08-20 18:23:43,Vidéo,Surprise,0.30
2025-08-20 18:23:43,Vidéo,Sad,0.40
2025-08-20 18:23:44,Vidéo,Neutral,0.42
2025-08-20 18:23:44,Vidéo,Sad,0.36
2025-08-20 18:23:44,Vidéo,Sad,0.42
2025-08-20 18:23:45,Vidéo,Neutral,0.41
2025-08-20 18:23:45,Vidéo,Neutral,0.44
2025-08-20 18:23:46,Vidéo,Sad,0.51
2025-08-20 18:23:46,Vidéo,Sad,0.49
2025-08-20 18:23:46,Vidéo,Neutral,0.44
2025-08-20 18:23:47,Vidéo,Neutral,0.61
2025-08-20 18:23:47,Vidéo,Sad,0.41
2025-08-20 18:23:48,Vidéo,Neutral,0.44
2025-08-20 18:23:48,Vidéo,Neutral,0.41
2025-08-20 18:23:48,Vidéo,Neutral,0.39
2025-08-20 18:23:49,Vidéo,Neutral,0.32
2025-08-20 18:23:49,Vidéo,Sad,0.39
2025-08-20 18:23:50,Vidéo,Neutral,0.41
2025-08-20 18:23:50,Vidéo,Neutral,0.42
2025-08-20 18:23:50,Vidéo,Neutral,0.58
2025-08-20 18:23:51,Vidéo,Neutral,0.47
2025-08-20 18:23:51,Vidéo,Neutral,0.34
2025-08-20 18:23:52,Vidéo,Neutral,0.40
2025-08-20 18:23:52,Vidéo,Neutral,0.44
2025-08-20 18:23:52,Vidéo,Neutral,0.51
2025-08-20 18:23:53,Vidéo,Neutral,0.34
2025-08-20 18:23:53,Vidéo,Surprise,0.32
2025-08-20 18:23:53,Vidéo,Sad,0.35
2025-08-20 18:23:54,Vidéo,Neutral,0.53
2025-08-20 18:23:54,Vidéo,Neutral,0.46
2025-08-20 18:23:55,Vidéo,Sad,0.36
2025-08-20 18:23:55,Vidéo,Neutral,0.47
2025-08-20 18:23:55,Vidéo,Neutral,0.30
2025-08-20 18:23:55,Vidéo,Surprise,0.34
2025-08-20 18:23:55,Vidéo,Neutral,0.39
2025-08-20 18:23:56,Vidéo,Surprise,0.30
2025-08-20 18:23:56,Vidéo,Neutral,0.38
2025-08-20 18:23:56,Vidéo,Neutral,0.41
2025-08-20 18:23:57,Vidéo,Surprise,0.31
2025-08-20 18:23:57,Vidéo,Neutral,0.29
2025-08-20 18:23:57,Vidéo,Neutral,0.30
2025-08-20 18:23:57,Vidéo,Neutral,0.28
2025-08-20 18:23:58,Vidéo,Sad,0.30
2025-08-20 18:23:58,Vidéo,Neutral,0.31
2025-08-20 18:23:58,Vidéo,Neutral,0.42
2025-08-20 18:23:58,Vidéo,Fear,0.30
2025-08-20 18:23:59,Vidéo,Sad,0.29
2025-08-20 18:23:59,Vidéo,Sad,0.35
2025-08-20 18:23:59,Vidéo,Surprise,0.30
2025-08-20 18:23:59,Vidéo,Fear,0.29
2025-08-20 18:24:00,Vidéo,Neutral,0.35
2025-08-20 18:24:00,Vidéo,Surprise,0.36
2025-08-20 18:24:00,Vidéo,Sad,0.35
2025-08-20 18:24:01,Vidéo,Surprise,0.34
2025-08-20 18:24:01,Vidéo,Sad,0.31
2025-08-20 18:24:01,Vidéo,Fear,0.31
2025-08-20 18:24:01,Vidéo,Sad,0.38
2025-08-20 18:24:02,Vidéo,Sad,0.42
2025-08-20 18:24:02,Vidéo,Surprise,0.31
2025-08-20 18:24:02,Vidéo,Sad,0.43
2025-08-20 18:24:02,Vidéo,Sad,0.36
2025-08-20 18:24:03,Vidéo,Surprise,0.33
2025-08-20 18:24:03,Vidéo,Sad,0.44
2025-08-20 18:24:03,Vidéo,Surprise,0.34
2025-08-20 18:24:03,Vidéo,Sad,0.32
2025-08-20 18:24:04,Vidéo,Sad,0.41
2025-08-20 18:24:04,Vidéo,Surprise,0.31
2025-08-20 18:24:04,Vidéo,Sad,0.28
2025-08-20 18:24:05,Vidéo,Sad,0.40
2025-08-20 18:24:05,Vidéo,Surprise,0.32
2025-08-20 18:24:05,Vidéo,Sad,0.38
2025-08-20 18:24:06,Vidéo,Neutral,0.32
2025-08-20 18:24:06,Vidéo,Sad,0.32
2025-08-20 18:24:06,Vidéo,Surprise,0.31
2025-08-20 18:24:06,Vidéo,Sad,0.33
2025-08-20 18:24:06,Vidéo,Surprise,0.33
2025-08-20 18:24:06,Vidéo,Sad,0.36
2025-08-20 18:24:07,Vidéo,Surprise,0.34
2025-08-20 18:24:07,Vidéo,Sad,0.25
2025-08-20 18:24:07,Vidéo,Surprise,0.34
2025-08-20 18:24:07,Vidéo,Sad,0.42
2025-08-20 18:24:08,Vidéo,Neutral,0.34
2025-08-20 18:24:08,Vidéo,Surprise,0.33
2025-08-20 18:24:08,Vidéo,Sad,0.35
2025-08-20 18:24:09,Vidéo,Surprise,0.35
2025-08-20 18:24:09,Vidéo,Sad,0.49
2025-08-20 18:24:09,Vidéo,Sad,0.38
2025-08-20 18:24:10,Vidéo,Sad,0.43
2025-08-20 18:24:10,Vidéo,Sad,0.48
2025-08-20 18:24:10,Vidéo,Sad,0.42
2025-08-20 18:24:11,Vidéo,Sad,0.42
2025-08-20 18:24:11,Vidéo,Sad,0.42
2025-08-20 18:24:12,Vidéo,Sad,0.39
2025-08-20 18:24:12,Vidéo,Sad,0.39
2025-08-20 18:24:12,Vidéo,Surprise,0.36
2025-08-20 18:24:13,Vidéo,Sad,0.39
2025-08-20 18:24:13,Vidéo,Surprise,0.37
2025-08-20 18:24:13,Vidéo,Sad,0.40
2025-08-20 18:24:13,Vidéo,Surprise,0.36
2025-08-20 18:24:13,Vidéo,Sad,0.45
2025-08-20 18:24:14,Vidéo,Sad,0.39
2025-08-20 18:24:14,Vidéo,Surprise,0.35
2025-08-20 18:24:14,Vidéo,Sad,0.47
2025-08-20 18:24:15,Vidéo,Sad,0.56
2025-08-20 18:24:15,Vidéo,Surprise,0.33
2025-08-20 18:24:15,Vidéo,Sad,0.36
2025-08-20 18:24:16,Vidéo,Sad,0.32
2025-08-20 18:24:16,Vidéo,Neutral,0.51
2025-08-20 18:24:17,Vidéo,Surprise,0.31
2025-08-20 18:24:17,Vidéo,Neutral,0.63
2025-08-20 18:24:17,Vidéo,Neutral,0.50
2025-08-20 18:24:17,Vidéo,Surprise,0.31
2025-08-20 18:24:17,Vidéo,Neutral,0.47
2025-08-20 18:24:18,Vidéo,Surprise,0.35
2025-08-20 18:24:18,Vidéo,Neutral,0.48
2025-08-20 18:24:18,Vidéo,Neutral,0.38
2025-08-20 18:24:18,Vidéo,Surprise,0.33
2025-08-20 18:24:19,Vidéo,Fear,0.37
2025-08-20 18:24:19,Vidéo,Neutral,0.49
2025-08-20 18:24:19,Vidéo,Surprise,0.31
2025-08-20 18:24:19,Vidéo,Neutral,0.59
2025-08-20 18:24:20,Vidéo,Fear,0.36
2025-08-20 18:24:20,Vidéo,Neutral,0.69
2025-08-20 18:24:20,Vidéo,Happy,0.47
2025-08-20 18:24:20,Vidéo,Fear,0.32
2025-08-20 18:24:20,Vidéo,Neutral,0.57
2025-08-20 18:24:21,Vidéo,Fear,0.37
2025-08-20 18:24:21,Vidéo,Neutral,0.71
2025-08-20 18:24:21,Vidéo,Fear,0.35
2025-08-20 18:24:21,Vidéo,Neutral,0.82
2025-08-20 18:24:22,Vidéo,Fear,0.36
2025-08-20 18:24:22,Vidéo,Neutral,0.72
2025-08-20 18:24:22,Vidéo,Fear,0.35
2025-08-20 18:24:22,Vidéo,Neutral,0.73
2025-08-20 18:24:22,Vidéo,Surprise,0.32
2025-08-20 18:24:23,Vidéo,Neutral,0.72
2025-08-20 18:24:23,Vidéo,Neutral,0.73
2025-08-20 18:24:23,Vidéo,Neutral,0.92
2025-08-20 18:24:23,Vidéo,Neutral,0.27
2025-08-20 18:24:24,Vidéo,Neutral,0.91
2025-08-20 18:24:24,Vidéo,Neutral,0.72
2025-08-20 18:24:25,Vidéo,Neutral,0.56
2025-08-20 18:24:25,Vidéo,Neutral,0.71
2025-08-20 18:24:26,Vidéo,Neutral,0.77
2025-08-20 18:24:26,Vidéo,Neutral,0.74
2025-08-20 18:24:27,Vidéo,Neutral,0.84
2025-08-20 18:24:27,Vidéo,Neutral,0.80
2025-08-20 18:24:27,Vidéo,Neutral,0.78
2025-08-20 18:24:28,Vidéo,Neutral,0.62
2025-08-20 18:24:28,Vidéo,Neutral,0.75
2025-08-20 18:24:29,Vidéo,Neutral,0.63
2025-08-20 18:24:29,Vidéo,Neutral,0.73
2025-08-20 18:24:29,Vidéo,Neutral,0.70
2025-08-20 18:24:30,Vidéo,Neutral,0.69
2025-08-20 18:24:30,Vidéo,Neutral,0.67
2025-08-20 18:24:31,Vidéo,Neutral,0.67
2025-08-20 18:24:31,Vidéo,Neutral,0.75
2025-08-20 18:24:32,Vidéo,Neutral,0.58
2025-08-20 18:24:32,Vidéo,Neutral,0.63
2025-08-20 18:24:32,Vidéo,Neutral,0.60
2025-08-20 18:24:33,Vidéo,Neutral,0.49
2025-08-20 18:24:33,Vidéo,Neutral,0.63
2025-08-20 18:24:34,Vidéo,Neutral,0.60
2025-08-20 18:24:34,Vidéo,Neutral,0.61
2025-08-20 18:24:35,Vidéo,Neutral,0.60
2025-08-20 18:24:35,Vidéo,Neutral,0.65
2025-08-20 18:24:35,Vidéo,Neutral,0.65
2025-08-20 18:24:36,Vidéo,Neutral,0.62
2025-08-20 18:24:36,Vidéo,Neutral,0.69
2025-08-20 18:24:37,Vidéo,Neutral,0.66
2025-08-20 18:24:37,Vidéo,Neutral,0.68
2025-08-20 18:24:38,Vidéo,Neutral,0.62
2025-08-20 18:24:38,Vidéo,Neutral,0.59
2025-08-20 18:24:38,Vidéo,Neutral,0.54
2025-08-20 18:24:39,Vidéo,Neutral,0.68
2025-08-20 18:24:39,Vidéo,Neutral,0.44
2025-08-20 18:24:39,Vidéo,Surprise,0.34
2025-08-20 18:24:40,Vidéo,Neutral,0.57
2025-08-20 18:24:40,Vidéo,Happy,0.55
